,From,To,From_Table,To_Table,Weight,Rental price,Transportation_distance,Type,price,profit_margin (%),market_share (%),Annual_sales,Edge_Name
3733,529,3050,Warehouses,Products,70,0,0,0,43.98,46,0,0.0,Related_To
3734,105,3050,Warehouses,Products,70,0,0,0,43.98,46,0,0.0,Related_To
3735,567,3050,Warehouses,Products,70,0,0,0,43.98,46,0,0.0,Related_To
3736,755,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3737,275,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3738,895,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3739,372,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3740,297,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3741,197,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3742,164,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3743,718,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3744,780,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3745,444,3051,Warehouses,Products,70,0,0,0,618.63,32,0,0.0,Related_To
3746,100,3052,Warehouses,Products,75,0,0,0,4554.82,12,0,0.0,Related_To
3747,596,3052,Warehouses,Products,75,0,0,0,4554.82,12,0,0.0,Related_To
3748,160,3052,Warehouses,Products,75,0,0,0,4554.82,12,0,0.0,Related_To
3749,113,3052,Warehouses,Products,75,0,0,0,4554.82,12,0,0.0,Related_To
3750,496,3052,Warehouses,Products,75,0,0,0,4554.82,12,0,0.0,Related_To
3751,120,3052,Warehouses,Products,75,0,0,0,4554.82,12,0,0.0,Related_To
3752,503,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3753,618,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3754,231,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3755,155,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3756,663,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3757,315,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3758,195,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3759,258,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3760,793,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3761,298,3053,Warehouses,Products,70,0,0,0,4.51,33,0,0.0,Related_To
3762,10,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3763,799,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3764,661,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3765,705,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3766,412,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3767,815,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3768,257,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3769,919,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3770,347,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3771,3,3054,Warehouses,Products,90,0,0,0,8975.13,32,0,0.0,Related_To
3772,185,3055,Warehouses,Products,70,0,0,0,8.35,40,0,0.0,Related_To
3773,25,3055,Warehouses,Products,70,0,0,0,8.35,40,0,0.0,Related_To
3774,626,3055,Warehouses,Products,70,0,0,0,8.35,40,0,0.0,Related_To
3775,820,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3776,90,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3777,348,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3778,358,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3779,907,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3780,615,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3781,821,3056,Warehouses,Products,75,0,0,0,4619.58,5,0,0.0,Related_To
3782,40,3057,Warehouses,Products,75,0,0,0,5582.43,15,0,0.0,Related_To
3783,290,3057,Warehouses,Products,75,0,0,0,5582.43,15,0,0.0,Related_To
3784,112,3057,Warehouses,Products,75,0,0,0,5582.43,15,0,0.0,Related_To
3785,412,3057,Warehouses,Products,75,0,0,0,5582.43,15,0,0.0,Related_To
3786,839,3057,Warehouses,Products,75,0,0,0,5582.43,15,0,0.0,Related_To
3787,157,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3788,479,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3789,771,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3790,93,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3791,10,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3792,283,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3793,509,3058,Warehouses,Products,70,0,0,0,256.94,46,0,0.0,Related_To
3794,292,3059,Warehouses,Products,55,0,0,0,440.67,18,0,0.0,Related_To
3795,648,3059,Warehouses,Products,55,0,0,0,440.67,18,0,0.0,Related_To
3796,763,3060,Warehouses,Products,70,0,0,0,9.47,31,0,0.0,Related_To
3797,327,3060,Warehouses,Products,70,0,0,0,9.47,31,0,0.0,Related_To
3798,635,3061,Warehouses,Products,55,0,0,0,3.17,26,0,0.0,Related_To
3799,655,3061,Warehouses,Products,55,0,0,0,3.17,26,0,0.0,Related_To
3800,417,3062,Warehouses,Products,55,0,0,0,54.85,24,0,0.0,Related_To
3801,999,3062,Warehouses,Products,55,0,0,0,54.85,24,0,0.0,Related_To
3802,983,3062,Warehouses,Products,55,0,0,0,54.85,24,0,0.0,Related_To
3803,600,3062,Warehouses,Products,55,0,0,0,54.85,24,0,0.0,Related_To
3804,609,3063,Warehouses,Products,70,0,0,0,1.96,38,0,0.0,Related_To
3805,11,3063,Warehouses,Products,70,0,0,0,1.96,38,0,0.0,Related_To
3806,183,3063,Warehouses,Products,70,0,0,0,1.96,38,0,0.0,Related_To
3807,468,3064,Warehouses,Products,70,0,0,0,64.55,45,0,0.0,Related_To
3808,352,3064,Warehouses,Products,70,0,0,0,64.55,45,0,0.0,Related_To
3809,980,3065,Warehouses,Products,70,0,0,0,136.91,38,0,0.0,Related_To
3810,478,3065,Warehouses,Products,70,0,0,0,136.91,38,0,0.0,Related_To
3811,208,3065,Warehouses,Products,70,0,0,0,136.91,38,0,0.0,Related_To
3812,699,3065,Warehouses,Products,70,0,0,0,136.91,38,0,0.0,Related_To
3813,322,3066,Warehouses,Products,70,0,0,0,1188.74,33,0,0.0,Related_To
3814,102,3066,Warehouses,Products,70,0,0,0,1188.74,33,0,0.0,Related_To
3815,792,3066,Warehouses,Products,70,0,0,0,1188.74,33,0,0.0,Related_To
3816,917,3066,Warehouses,Products,70,0,0,0,1188.74,33,0,0.0,Related_To
3817,665,3067,Warehouses,Products,55,0,0,0,6.18,25,0,0.0,Related_To
3818,730,3068,Warehouses,Products,70,0,0,0,306.72,48,0,0.0,Related_To
3819,400,3068,Warehouses,Products,70,0,0,0,306.72,48,0,0.0,Related_To
3820,469,3068,Warehouses,Products,70,0,0,0,306.72,48,0,0.0,Related_To
3821,402,3068,Warehouses,Products,70,0,0,0,306.72,48,0,0.0,Related_To
3822,17,3069,Warehouses,Products,75,0,0,0,4443.93,22,0,0.0,Related_To
3823,91,3069,Warehouses,Products,75,0,0,0,4443.93,22,0,0.0,Related_To
3824,821,3069,Warehouses,Products,75,0,0,0,4443.93,22,0,0.0,Related_To
3825,5,3069,Warehouses,Products,75,0,0,0,4443.93,22,0,0.0,Related_To
3826,754,3069,Warehouses,Products,75,0,0,0,4443.93,22,0,0.0,Related_To
3827,945,3069,Warehouses,Products,75,0,0,0,4443.93,22,0,0.0,Related_To
3828,784,3070,Warehouses,Products,70,0,0,0,57.28,39,0,0.0,Related_To
3829,36,3070,Warehouses,Products,70,0,0,0,57.28,39,0,0.0,Related_To
3830,864,3070,Warehouses,Products,70,0,0,0,57.28,39,0,0.0,Related_To
3831,902,3070,Warehouses,Products,70,0,0,0,57.28,39,0,0.0,Related_To
3832,216,3071,Warehouses,Products,55,0,0,0,4.62,6,0,0.0,Related_To
3833,299,3071,Warehouses,Products,55,0,0,0,4.62,6,0,0.0,Related_To
3834,499,3071,Warehouses,Products,55,0,0,0,4.62,6,0,0.0,Related_To
3835,628,3071,Warehouses,Products,55,0,0,0,4.62,6,0,0.0,Related_To
3836,793,3071,Warehouses,Products,55,0,0,0,4.62,6,0,0.0,Related_To
3837,757,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3838,467,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3839,442,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3840,923,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3841,422,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3842,13,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3843,274,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3844,868,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3845,430,3072,Warehouses,Products,55,0,0,0,9.58,15,0,0.0,Related_To
3846,13,3073,Warehouses,Products,75,0,0,0,1768.47,19,0,0.0,Related_To
3847,252,3073,Warehouses,Products,75,0,0,0,1768.47,19,0,0.0,Related_To
3848,567,3074,Warehouses,Products,75,0,0,0,8939.89,22,0,0.0,Related_To
3849,846,3074,Warehouses,Products,75,0,0,0,8939.89,22,0,0.0,Related_To
3850,195,3074,Warehouses,Products,75,0,0,0,8939.89,22,0,0.0,Related_To
3851,875,3074,Warehouses,Products,75,0,0,0,8939.89,22,0,0.0,Related_To
3852,191,3074,Warehouses,Products,75,0,0,0,8939.89,22,0,0.0,Related_To
3853,654,3074,Warehouses,Products,75,0,0,0,8939.89,22,0,0.0,Related_To
3854,40,3075,Warehouses,Products,70,0,0,0,6.28,34,0,0.0,Related_To
3855,267,3076,Warehouses,Products,70,0,0,0,6.63,48,0,0.0,Related_To
3856,614,3076,Warehouses,Products,70,0,0,0,6.63,48,0,0.0,Related_To
3857,200,3076,Warehouses,Products,70,0,0,0,6.63,48,0,0.0,Related_To
3858,854,3076,Warehouses,Products,70,0,0,0,6.63,48,0,0.0,Related_To
3859,909,3076,Warehouses,Products,70,0,0,0,6.63,48,0,0.0,Related_To
3860,464,3076,Warehouses,Products,70,0,0,0,6.63,48,0,0.0,Related_To
3861,473,3077,Warehouses,Products,70,0,0,0,8.91,46,0,0.0,Related_To
3862,730,3077,Warehouses,Products,70,0,0,0,8.91,46,0,0.0,Related_To
3863,905,3077,Warehouses,Products,70,0,0,0,8.91,46,0,0.0,Related_To
3864,744,3077,Warehouses,Products,70,0,0,0,8.91,46,0,0.0,Related_To
3865,949,3077,Warehouses,Products,70,0,0,0,8.91,46,0,0.0,Related_To
3866,229,3077,Warehouses,Products,70,0,0,0,8.91,46,0,0.0,Related_To
3867,105,3078,Warehouses,Products,70,0,0,0,37.18,50,0,0.0,Related_To
3868,653,3078,Warehouses,Products,70,0,0,0,37.18,50,0,0.0,Related_To
3869,319,3078,Warehouses,Products,70,0,0,0,37.18,50,0,0.0,Related_To
3870,77,3078,Warehouses,Products,70,0,0,0,37.18,50,0,0.0,Related_To
3871,990,3078,Warehouses,Products,70,0,0,0,37.18,50,0,0.0,Related_To
3872,808,3078,Warehouses,Products,70,0,0,0,37.18,50,0,0.0,Related_To
3873,675,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3874,485,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3875,301,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3876,120,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3877,222,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3878,304,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3879,398,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3880,26,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3881,914,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3882,391,3079,Warehouses,Products,70,0,0,0,8.38,41,0,0.0,Related_To
3883,400,3080,Warehouses,Products,90,0,0,0,6867.28,47,0,0.0,Related_To
3884,754,3080,Warehouses,Products,90,0,0,0,6867.28,47,0,0.0,Related_To
3885,571,3080,Warehouses,Products,90,0,0,0,6867.28,47,0,0.0,Related_To
3886,906,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3887,124,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3888,168,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3889,351,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3890,315,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3891,436,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3892,945,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3893,248,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3894,688,3081,Warehouses,Products,70,0,0,0,496.58,27,0,0.0,Related_To
3895,951,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3896,935,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3897,368,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3898,572,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3899,304,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3900,464,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3901,897,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3902,827,3082,Warehouses,Products,90,0,0,0,8820.19,30,0,0.0,Related_To
3903,546,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3904,682,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3905,649,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3906,538,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3907,937,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3908,760,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3909,903,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3910,830,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3911,163,3083,Warehouses,Products,70,0,0,0,77.32,47,0,0.0,Related_To
3912,258,3084,Warehouses,Products,70,0,0,0,972.14,42,0,0.0,Related_To
3913,241,3084,Warehouses,Products,70,0,0,0,972.14,42,0,0.0,Related_To
3914,448,3084,Warehouses,Products,70,0,0,0,972.14,42,0,0.0,Related_To
3915,127,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3916,969,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3917,602,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3918,319,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3919,733,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3920,187,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3921,446,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3922,725,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3923,272,3085,Warehouses,Products,55,0,0,0,5.52,12,0,0.0,Related_To
3924,964,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3925,432,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3926,375,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3927,57,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3928,989,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3929,640,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3930,494,3086,Warehouses,Products,70,0,0,0,9.34,37,0,0.0,Related_To
3931,261,3087,Warehouses,Products,90,0,0,0,4056.92,40,0,0.0,Related_To
3932,70,3087,Warehouses,Products,90,0,0,0,4056.92,40,0,0.0,Related_To
3933,193,3088,Warehouses,Products,70,0,0,0,5.29,48,0,0.0,Related_To
3934,676,3088,Warehouses,Products,70,0,0,0,5.29,48,0,0.0,Related_To
3935,849,3088,Warehouses,Products,70,0,0,0,5.29,48,0,0.0,Related_To
3936,615,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3937,787,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3938,148,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3939,402,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3940,672,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3941,320,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3942,361,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3943,816,3089,Warehouses,Products,75,0,0,0,5771.31,21,0,0.0,Related_To
3944,855,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3945,755,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3946,641,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3947,142,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3948,776,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3949,6,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3950,501,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3951,110,3090,Warehouses,Products,75,0,0,0,2735.2,17,0,0.0,Related_To
3952,726,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3953,347,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3954,586,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3955,525,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3956,961,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3957,948,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3958,210,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3959,531,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3960,379,3091,Warehouses,Products,70,0,0,0,54.12,27,0,0.0,Related_To
3961,178,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3962,121,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3963,105,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3964,579,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3965,800,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3966,986,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3967,947,3092,Warehouses,Products,70,0,0,0,31.68,27,0,0.0,Related_To
3968,464,3093,Warehouses,Products,70,0,0,0,2.5,40,0,0.0,Related_To
3969,858,3093,Warehouses,Products,70,0,0,0,2.5,40,0,0.0,Related_To
3970,808,3093,Warehouses,Products,70,0,0,0,2.5,40,0,0.0,Related_To
3971,70,3093,Warehouses,Products,70,0,0,0,2.5,40,0,0.0,Related_To
3972,142,3093,Warehouses,Products,70,0,0,0,2.5,40,0,0.0,Related_To
3973,240,3093,Warehouses,Products,70,0,0,0,2.5,40,0,0.0,Related_To
3974,278,3094,Warehouses,Products,55,0,0,0,640.36,10,0,0.0,Related_To
3975,45,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3976,835,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3977,121,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3978,941,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3979,175,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3980,381,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3981,661,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3982,658,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3983,945,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3984,761,3095,Warehouses,Products,70,0,0,0,86.33,40,0,0.0,Related_To
3985,706,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3986,461,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3987,185,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3988,545,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3989,365,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3990,405,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3991,423,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3992,174,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3993,450,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3994,474,3096,Warehouses,Products,70,0,0,0,380.84,32,0,0.0,Related_To
3995,843,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
3996,895,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
3997,678,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
3998,385,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
3999,681,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
4000,108,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
4001,174,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
4002,320,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
4003,3,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
4004,220,3097,Warehouses,Products,55,0,0,0,1.98,10,0,0.0,Related_To
4005,806,3098,Warehouses,Products,90,0,0,0,7291.2,30,0,0.0,Related_To
4006,4,3098,Warehouses,Products,90,0,0,0,7291.2,30,0,0.0,Related_To
4007,172,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4008,318,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4009,552,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4010,734,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4011,558,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4012,4,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4013,34,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4014,841,3099,Warehouses,Products,55,0,0,0,479.91,11,0,0.0,Related_To
4015,299,3100,Warehouses,Products,70,0,0,0,891.63,40,0,0.0,Related_To
4016,168,3101,Warehouses,Products,70,0,0,0,727.77,34,0,0.0,Related_To
4017,354,3101,Warehouses,Products,70,0,0,0,727.77,34,0,0.0,Related_To
4018,777,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4019,302,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4020,525,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4021,182,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4022,316,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4023,186,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4024,693,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4025,260,3102,Warehouses,Products,55,0,0,0,2.67,18,0,0.0,Related_To
4026,802,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4027,508,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4028,229,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4029,321,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4030,700,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4031,344,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4032,123,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4033,165,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4034,924,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4035,969,3103,Warehouses,Products,55,0,0,0,361.47,14,0,0.0,Related_To
4036,3,3104,Warehouses,Products,55,0,0,0,519.3,16,0,0.0,Related_To
4037,994,3104,Warehouses,Products,55,0,0,0,519.3,16,0,0.0,Related_To
4038,853,3104,Warehouses,Products,55,0,0,0,519.3,16,0,0.0,Related_To
4039,410,3104,Warehouses,Products,55,0,0,0,519.3,16,0,0.0,Related_To
4040,989,3104,Warehouses,Products,55,0,0,0,519.3,16,0,0.0,Related_To
4041,41,3104,Warehouses,Products,55,0,0,0,519.3,16,0,0.0,Related_To
4042,643,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4043,803,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4044,43,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4045,702,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4046,100,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4047,430,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4048,79,3105,Warehouses,Products,55,0,0,0,52.25,7,0,0.0,Related_To
4049,540,3106,Warehouses,Products,75,0,0,0,8102.29,15,0,0.0,Related_To
4050,533,3106,Warehouses,Products,75,0,0,0,8102.29,15,0,0.0,Related_To
4051,16,3106,Warehouses,Products,75,0,0,0,8102.29,15,0,0.0,Related_To
4052,942,3106,Warehouses,Products,75,0,0,0,8102.29,15,0,0.0,Related_To
4053,639,3106,Warehouses,Products,75,0,0,0,8102.29,15,0,0.0,Related_To
4054,755,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4055,15,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4056,556,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4057,154,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4058,572,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4059,622,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4060,235,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
4061,474,3107,Warehouses,Products,55,0,0,0,800.24,26,0,0.0,Related_To
